brand,model,min_price
Mazda,CX-9,2528000
Mitsubishi,ASX New,1472000
Mitsubishi,L200 New,2889000
Mitsubishi,Outlander,1549000
Mitsubishi,Outlander New,2004000
Mitsubishi,Pajero Sport New,2959000
Moskvich,3,1180000
Moskvich,3e,1629000
Moskvich,6,1636000
Nissan,Murano,3959000
Nissan,Murano New,2499000
Nissan,Qashqai,1687000
Nissan,Qashqai New,1390000
Nissan,Terrano,1240000
Nissan,Terrano New,669000
Nissan,X-trail,1149000
Nissan,X-trail New,1869000
OMODA,C5,1219900
OMODA,S5,1469900
OMODA,S5 GT,2739900
Oting,Paladin New,2549000
Ravon,Nexia R3,344000
Ravon,R2,334000
Ravon,R4,394000
Renault,Arkana,1314000
Renault,Arkana New,938000
Renault,Duster,1618000
Renault,Duster New,646000
Renault,Kaptur,1164000
Renault,Kaptur New,896000
Renault,Logan,674000
Renault,Logan New,430000
Renault,Logan Stepway,536990
Renault,Sandero,564000
Renault,Sandero New,431000
Renault,Sandero Stepway,741000
Renault,Sandero Stepway New,566990
SWM,G01,1748220
SWM,G01F,1898340
SWM,G05 Pro,1935960
Skoda,Karoq,1066900
Skoda,Kodiaq New,1607000
Skoda,Octavia,1657000
Skoda,Octavia A8,1214000
Skoda,Octavia New,1207000
Skoda,Rapid,601000
Skoda,Rapid New,570300
Skoda,Superb,2936000
Skoda,Superb Combi,3367000
Skoda,Superb New,1830000
Solaris,HC,1219000
Solaris,HS,766000
Solaris,KRS,729000
Solaris,KRX,789000
Soueast,DX8S,2399900
SsangYong,Actyon,779000
Suzuki,Jimny New,1419000
Suzuki,SX4,1109000
Suzuki,Vitara,1049000
TANK,300,3389000
TANK,500,4849000
Toyota,CH-R New,1789000
Toyota,Camry New,1712500
Toyota,Corolla New,1286000
Toyota,Hilux New,2391000
Toyota,RAV4 New,1859000
UAZ,Hunter,583900
UAZ,Patriot,990000
UAZ,Patriot New,657000
UAZ,Patriot Pickup,1015000
UAZ,Pickup New,696500
Volkswagen,Arteon,1949000
Volkswagen,Golf New,2302500
Volkswagen,Jetta,958000
Volkswagen,Jetta New,1003000
Volkswagen,Passat,2173000
Volkswagen,Passat New,2049000
Volkswagen,Polo,562400
Volkswagen,Polo New,540300
Volkswagen,Taos,1299000
Volkswagen,Teramont New,3558500
Volkswagen,Tiguan,3375900
Volkswagen,Tiguan New,1329900
Volkswagen,Touareg New,5264500
XCite,X-Cross 7 New,1999000
Zotye,Coupa,929600
